Day,Actual,Predicted
582,7518.228236607143,7401.557357695069
583,7545.886753627232,7407.045730190734
584,7594.695905412947,7435.730191060391
585,7614.219587053572,7465.573216505564
586,7645.132045200893,7494.277308225639
587,7667.909598214285,7518.9377891606
588,7689.060163225446,7557.026804983765
589,7705.329868861607,7601.596756651772
590,7711.83771623884,7602.332741341986
591,7721.599539620535,7648.557539260098
592,7716.7186453683025,7666.889309541172
593,7715.091622488839,7680.050244942107
594,7715.091622488839,7714.921523301229
595,7726.480398995535,7727.069231299915
596,7724.853445870535,7713.889698251216
597,7728.107317243303,7738.82191148406
598,7708.583705357142,7711.457194803872
599,7706.956682477678,7704.001260054963
600,7677.671142578125,7720.373733704019
601,7661.401471819197,7705.945747448945
602,7646.758754185268,7727.496288396716
603,7636.996965680803,7725.582452681456
604,7630.489118303572,7714.634637364426
605,7619.100306919643,7702.508626621466
606,7615.84636579241,7695.552417555989
607,7614.219377790178,7672.297092229859
608,7607.711530412947,7665.115300585025
609,7604.457659040179,7640.4758281040195
610,7614.219517299107,7646.257630153293
611,7636.9970703125,7629.298641797903
612,7653.266671316965,7621.130141618927
613,7661.401471819197,7606.04848248504
614,7693.940848214286,7601.782044327642
615,7723.226353236606,7592.24523943448
616,7759.019775390625,7594.914346289488
617,7789.932268415178,7615.781251481492
618,7820.844726562499,7641.480445484156
619,7856.638148716518,7672.9462878971735
620,7890.804582868303,7689.268823417976
621,7926.597970145089,7720.807678818511
622,7957.51042829241,7760.344555960186
623,7981.914934430804,7781.997728371543
624,7991.6767578125,7784.4643275064545
625,7988.422921316966,7821.022825798826
626,7991.676932198659,7859.728663606161
627,8007.946742466518,7891.844734889147
628,8001.438929966518,7904.813494596521
629,7999.811941964286,7913.519948957113
630,8001.438860212053,7921.845840340313
631,7996.557896205357,7926.7352996978025
632,8006.319614955357,7928.596786478617
633,8011.200439453124,7931.043754763111
634,8025.843191964284,7954.211602264574
635,8033.977957589285,7954.315266930814
636,8051.874651227679,7943.828948799038
637,8058.382498604911,7946.463271164709
638,8090.921840122768,7948.06370207506
639,8100.683698381697,7958.943326016954
640,8112.706682477678,7974.121072997621
641,8113.309221540178,7984.164147191023
642,8120.3941476004475,8002.579606887036
643,8104.644461495536,8013.334557708735
644,8085.653459821428,8014.305768203073
645,8078.0703125,8066.1112380539
646,8067.265032087053,8050.901806191857
647,8058.086669921875,8055.7368502095915
648,8035.873430524554,8041.4597115419365
649,8007.120675223215,8022.146398739988
650,7981.647216796875,8024.71597373937
651,7962.694475446428,7990.661958679207
652,7917.691022600446,7955.743152998021
653,7898.744384765624,7980.469414501925
654,7877.511265345982,7953.157046756182
655,7859.544642857143,7935.733806008464
656,7853.01140485491,7923.21724466246
657,7862.811314174107,7884.9212439077
658,7872.611328125,7875.830093759103
659,7872.611328125,7845.959860644053
660,7862.811418805803,7825.676714951305
661,7853.011509486607,7837.577831916677
662,7848.111537388393,7834.3170443420695
663,7838.311628069196,7829.975182390963
664,7815.445033482143,7843.1126985317505
665,7792.57843889509,7818.866876261749
666,7784.411900111608,7818.0905966680475
667,7751.745570591519,7800.747945727306
668,7722.345772879465,7780.54504544065
669,7701.112653459821,7777.898669044021
670,7666.812883649553,7772.3176527104215
671,7637.413016183035,7759.832431844909
672,7616.179722377232,7752.590025644399
673,7598.213169642856,7732.722571819263
674,7583.513253348214,7709.711082319371
675,7567.1800362723225,7677.297448672162
676,7545.946847098216,7661.332401269489
677,7536.146868024553,7645.782012531774
678,7550.846749441964,7632.720608986465
679,7576.979875837053,7626.277557238919
680,7593.31298828125,7616.789657271358
681,7612.912737165179,7609.140169225349
682,7637.412562779018,7608.402806931599
683,7655.379115513393,7589.405998542522
684,7697.845458984375,7600.679617096303
685,7735.411865234375,7625.047357279424
686,7769.711704799106,7640.3700970324735
687,7804.011509486607,7655.524080352108
688,7841.577880859376,7689.612191099839
